id,name,salary
57407,Princess Shaefer,574070000
57408,Mark King,574080000
57409,Diana Martinez,574090000
57410,Walter Daniels,574100000
57411,Luba Martis,574110000
57412,Wayne Stedman,574120000
57413,Denise Ayres,574130000
57414,Michael Swiger,574140000
57415,Priscilla Labossiere,574150000
57416,Laura Ortega,574160000
57417,William Foley,574170000
57418,Charleen Nelson,574180000
57419,Errol Dittrick,574190000
57420,Levi Tran,574200000
57421,James Crabtree,574210000
57422,Christian Padilla,574220000
57423,Charles Caruso,574230000
57424,Lorrie Davis,574240000
57425,Lily Minton,574250000
57426,Ronald Lassiter,574260000
57427,Kenneth Williamson,574270000
57428,Edith Berry,574280000
57429,Kristina Salazar,574290000
57430,Christine Greene,574300000
57431,Barbara Berman,574310000
57432,Sue Seward,574320000
57433,Larry Yanez,574330000
57434,Paul Evans,574340000
57435,Eric Speece,574350000
57436,Wally Maloney,574360000
57437,Margaret Durham,574370000
57438,Efren Shaffer,574380000
57439,Robert Beasley,574390000
57440,Richard Frazier,574400000
57441,Fred Webster,574410000
57442,Elizabeth Davis,574420000
57443,Benjamin Alex,574430000
57444,Margaret Berenguer,574440000
57445,Daniel Morgan,574450000
57446,Melissa Suryan,574460000
57447,Patrick Hallford,574470000
57448,Victor Mcclure,574480000
57449,Eddie Carrion,574490000
57450,Jeffrey Leone,574500000
57451,Anna Lam,574510000
57452,Edward Carpenter,574520000
57453,Ruthie Gifford,574530000
57454,Jamie Clegg,574540000
57455,Diane Middleton,574550000
57456,Billie Williams,574560000
57457,Bryan Perez,574570000
57458,Margaret Anderson,574580000
57459,Tom Deloria,574590000
57460,Darlene Barker,574600000
57461,Misty Benett,574610000
57462,Frances Valencia,574620000
57463,Walton Phillips,574630000
57464,Bruce Delarosa,574640000
57465,Kimberly Belyoussian,574650000
57466,Virginia Pendley,574660000
57467,Kelley Barnes,574670000
57468,Ann Marlar,574680000
57469,Timothy Hunte,574690000
57470,Marian Gonzales,574700000
57471,Josephine Lampkin,574710000
57472,Lucy Millis,574720000
57473,Daniel Inglis,574730000
57474,Maria Masters,574740000
57475,Lisa Pennington,574750000
57476,Wendy Cavaretta,574760000
57477,Arnold Victorine,574770000
57478,Ronnie Clattenburg,574780000
57479,James Emerson,574790000
57480,Christopher Kolinski,574800000
57481,Sidney Dolan,574810000
57482,William Brookshire,574820000
57483,Lillie Bailey,574830000
57484,Diego Scott,574840000
57485,Delia Truong,574850000
57486,Edna Scolaro,574860000
57487,Dorothy Purvis,574870000
57488,Bradley Cleary,574880000
57489,Desmond Jackson,574890000
57490,Mary Brandon,574900000
57491,Colleen Caya,574910000
57492,Maria Sanderlin,574920000
57493,Dallas Potts,574930000
57494,Gertrude Pope,574940000
57495,Richard Johnson,574950000
57496,James Lahr,574960000
57497,Billy Mock,574970000
57498,Kim Atkins,574980000
57499,Richard Arellano,574990000
57500,Alicia Smith,575000000
57501,Julian Pittman,575010000
57502,Elizabeth Maloney,575020000
57503,Julie Ruff,575030000
57504,Stephanie Harville,575040000
57505,Susan Kilbourn,575050000
57506,Robert Richardson,575060000
57507,Zachary Ostby,575070000
57508,John Lipp,575080000
57509,Thomas Seveney,575090000
57510,Jennifer Tisby,575100000
57511,Louis Bristol,575110000
57512,Christine Mcdaniel,575120000
57513,Dorothy Davis,575130000
57514,George Burdett,575140000
57515,Kimberly Walton,575150000
57516,Steve Charles,575160000
57517,William Lam,575170000
57518,Lorene Mcguire,575180000
57519,Laura Harris,575190000
57520,Patrick Cartagena,575200000
57521,Michael Queja,575210000
57522,Helen Morgan,575220000
57523,Diane Gould,575230000
57524,Ann Hilliard,575240000
57525,Rhonda Thomas,575250000
57526,Paul Langhans,575260000
57527,Maria Moore,575270000
57528,Oliver Granado,575280000
57529,Bruce Kaufman,575290000
57530,Leana Shackley,575300000
57531,Jo Flanagan,575310000
57532,Robert Roland,575320000
57533,Kenneth Rathbone,575330000
57534,Julia Baim,575340000
57535,John Groves,575350000
57536,Ida Garcia,575360000
57537,Pamela Martinez,575370000
57538,James Bonson,575380000
57539,Jill Roberts,575390000
57540,Timothy Helm,575400000
57541,Eileen Lummus,575410000
57542,Amber Washington,575420000
57543,Corey Beattie,575430000
57544,Sheila Vala,575440000
57545,Jennifer Brady,575450000
57546,Francine Rameriz,575460000
57547,Alice Edmonds,575470000
57548,Tony Nash,575480000
57549,Star Dejesus,575490000
57550,Roger Barnes,575500000
57551,Mark Campbell,575510000
57552,Cora Bolar,575520000
57553,Edward Guzman,575530000
57554,Gina Gunderson,575540000
57555,Robert Palmer,575550000
57556,Ronald Hunter,575560000
57557,Lino Masters,575570000
57558,Robert Winters,575580000
57559,Jose Benally,575590000
57560,Susan Brown,575600000
57561,Celine Scinto,575610000
57562,Herbert Simpson,575620000
57563,Theresa Ferguson,575630000
57564,Edna Chow,575640000
57565,Richard Hauck,575650000
57566,Louis Lucy,575660000
57567,Sandra Scott,575670000
57568,Michael Lampman,575680000
57569,Edward Starr,575690000
57570,Todd Woodring,575700000
57571,William Mcwhite,575710000
57572,Kay Hardesty,575720000
57573,Alexis Nelson,575730000
57574,Sofia Bain,575740000
57575,Virginia Harris,575750000
57576,Chad Dean,575760000
57577,Benjamin Day,575770000
57578,John Carrell,575780000
57579,Lee Hensley,575790000
57580,Kevin Mcfarlane,575800000
57581,Janet Cooper,575810000
57582,Jimmy Jones,575820000
57583,Maggie Wingfield,575830000
57584,Ryan Tufts,575840000
57585,Kenneth Myers,575850000
57586,William Alberson,575860000
57587,Eva Miller,575870000
57588,James Wolff,575880000
57589,Alan Mccool,575890000
57590,Kenneth Webb,575900000
57591,Robin Brazzle,575910000
57592,Louise Winfield,575920000
57593,Joshua Lowe,575930000
57594,Geraldine Plummer,575940000
57595,Raymond Pryor,575950000
57596,Heather Baker,575960000
57597,Shannon Piechoski,575970000
57598,Stephen Hoover,575980000
57599,Richard Griswold,575990000
57600,Elise Davis,576000000
57601,Raymond Dauenhauer,576010000
57602,Martha Morales,576020000
57603,John Adams,576030000
57604,Annmarie Farmer,576040000
57605,Penny Hartman,576050000
57606,Geraldine Mark,576060000
57607,Addie Turner,576070000
57608,Patrick Risch,576080000
57609,Wm Say,576090000
57610,Timothy Mayes,576100000
57611,Keith Jackson,576110000
57612,Willis Garcia,576120000
57613,Alice Fucci,576130000
57614,James Perkins,576140000
57615,Janet Mccarty,576150000
57616,Susan Mullins,576160000
57617,John Derosa,576170000
57618,Lewis Hoover,576180000
57619,Hermine Marable,576190000
57620,Richard Lamb,576200000
57621,Harley Watanabe,576210000
57622,David Tonge,576220000
57623,Malik Powell,576230000
57624,Ernest Estes,576240000
57625,Wendy Ramos,576250000
57626,Donald Zambrano,576260000
57627,Carolina Pierce,576270000
57628,Leroy Pretti,576280000
57629,Jenifer Ferris,576290000
57630,Jimmie Reed,576300000
57631,Grace Williams,576310000
57632,Gloria Driscoll,576320000
57633,Dorothy Madden,576330000
57634,Clara Cardenas,576340000
57635,Nicole Gauger,576350000
57636,Leroy Flowers,576360000
57637,Anthony Sauls,576370000
57638,Darrel Howard,576380000
57639,Catherine Stringham,576390000
57640,Vanessa Phillips,576400000
57641,Peggy Moore,576410000
57642,Victoria Robertson,576420000
57643,Molly Richardson,576430000
57644,Matthew Hotalen,576440000
57645,Charles Burr,576450000
57646,Katrina Isom,576460000
57647,Paul Scerbo,576470000
57648,Leticia Principato,576480000
57649,Thomas Dyas,576490000
57650,Mathew Delarosa,576500000
57651,Ashley Fulton,576510000
57652,Junior Gill,576520000
57653,Erin Stitt,576530000
57654,Reina Tenney,576540000
57655,Vincent Lozano,576550000
57656,Anita Beck,576560000
57657,Francisco Venecia,576570000
57658,Lee Parke,576580000
57659,Barbara Hassing,576590000
57660,Annette Niedzwiecki,576600000
57661,Melinda Mondell,576610000
57662,Lillian Lheureux,576620000
57663,Lois Brush,576630000
57664,Ruth Masters,576640000
57665,Leonard Blakney,576650000
57666,Conchita Murphy,576660000
57667,Kacie Zien,576670000
57668,Tanya Langone,576680000
57669,Billy Trigg,576690000
57670,Patricia Kubesh,576700000
57671,Jennifer Wong,576710000
57672,Susan Parker,576720000
57673,Amy Dooley,576730000
57674,Weldon Zody,576740000
57675,Edward Lau,576750000
57676,Debra Woods,576760000
57677,John Caster,576770000
57678,Alfred Mills,576780000
57679,Brenda Sullivan,576790000
57680,Shirley Willis,576800000
57681,Judith Seifert,576810000
57682,Cory Morrow,576820000
57683,Randy Pruett,576830000
57684,Hiram Dison,576840000
57685,Michael Sandoval,576850000
57686,Barry Cooney,576860000
57687,Colleen Burke,576870000
57688,Rosana Keenan,576880000
57689,Timothy Peterson,576890000
57690,Aaron Freed,576900000
57691,Brenda Hicks,576910000
57692,Lela Reece,576920000
57693,Lisa Tobin,576930000
57694,Werner Lay,576940000
57695,Pamela Bennett,576950000
57696,Eric English,576960000
57697,Paula Chavira,576970000
57698,Earl Cannon,576980000
57699,Angela Villarreal,576990000
57700,Craig Blake,577000000
57701,Norma Priest,577010000
57702,Shawn Harris,577020000
57703,Mark Thomas,577030000
57704,Christopher Hines,577040000
57705,Frances Rich,577050000
57706,Dion Sanchez,577060000
57707,Beth Brissett,577070000
57708,Craig Stokes,577080000
57709,Lynn Metayer,577090000
57710,Terri Handley,577100000
57711,Tia Chavez,577110000
57712,Veronica Zingaro,577120000
57713,Walter Mays,577130000
57714,Annie Carter,577140000
57715,Lizabeth Yeary,577150000
57716,Fernando Miller,577160000
57717,Kristy Varela,577170000
57718,Elizabeth Buoy,577180000
57719,Karla Espinoza,577190000
57720,Sean Campbell,577200000
57721,Erna Nathan,577210000
57722,Angela Pino,577220000
57723,Robert Weber,577230000
57724,Jerry Tekautz,577240000
57725,Christina Canelo,577250000
57726,Irving Norman,577260000
57727,Brian Durst,577270000
57728,Omar Carpio,577280000
57729,Robert Beck,577290000
57730,Heidi Boston,577300000
57731,Samuel Ross,577310000
57732,Jason Taylor,577320000
57733,Francis Jimenez,577330000
57734,Laura Barney,577340000
57735,Robert Willmore,577350000
57736,Wanda Mcgill,577360000
57737,Vera Meehan,577370000
57738,Robyn Charron,577380000
57739,John Canady,577390000
57740,Marilyn Milton,577400000
57741,Evelyn Delucia,577410000
57742,Myrna Bateman,577420000
57743,Marlin Rocha,577430000
57744,Jennifer Renzi,577440000
57745,Mathew Cook,577450000
57746,Jamie Everly,577460000
57747,Clayton Cummings,577470000
57748,Leslie Lynch,577480000
57749,Jennifer Oxendine,577490000
57750,Carol Huhman,577500000
57751,Ronnie Hillman,577510000
57752,William Carter,577520000
57753,Wanda Pfahler,577530000
57754,Clifton Robarge,577540000
57755,John Johansen,577550000
57756,Michael Grubbs,577560000
57757,Shirley Thompson,577570000
57758,Vincent Wildey,577580000
57759,Jessie Byard,577590000
57760,Juanita Johnson,577600000
57761,Jeffrey Ramsey,577610000
57762,Peter Walker,577620000
57763,Elizabeth Damico,577630000
57764,Robin Turner,577640000
57765,Susan Naquin,577650000
57766,Joel Callan,577660000
57767,Thomas Morello,577670000
57768,Elia Omohundro,577680000
57769,Florence Barton,577690000
57770,Rodney Camacho,577700000
57771,Mario Millman,577710000
57772,Jenny White,577720000
57773,Beverly Mitchell,577730000
57774,Cynthia Olander,577740000
57775,Robert Karam,577750000
57776,Sandra Beisch,577760000
57777,Juanita Thompson,577770000
57778,Rudy Michael,577780000
57779,Andrea Thompson,577790000
57780,Terri Davis,577800000
57781,Deborah Burlison,577810000
57782,Richard Sessions,577820000
57783,Cornelia Faulkner,577830000
57784,Matt Jose,577840000
57785,Teresa Guss,577850000
57786,Peter Orth,577860000
57787,Glenn Osburn,577870000
57788,Robert Harkavy,577880000
57789,Stephen Gilbert,577890000
57790,Sarita Dant,577900000
57791,Pablo Roback,577910000
57792,Brian Behrendt,577920000
57793,Jeff Gray,577930000
57794,Dawn Arnold,577940000
57795,John Stewart,577950000
57796,James Mize,577960000
57797,Jessie Covey,577970000
57798,Stephanie Doe,577980000
57799,Sally Parras,577990000
57800,Walter Burt,578000000
57801,Jose Simpson,578010000
57802,Garry Abad,578020000
57803,John Gill,578030000
57804,Shirley Hughes,578040000
57805,Pamela Preston,578050000
57806,Elizabeth Green,578060000
57807,Tom Claudio,578070000
57808,Albert Nadeau,578080000
57809,Thomas Wright,578090000
57810,John Villanueva,578100000
57811,Cory Mitchell,578110000
57812,Donna Walk,578120000
57813,Joann Fields,578130000
57814,Jimmy Martinez,578140000
57815,Elva Case,578150000
57816,Olivia Miller,578160000
57817,Julie Graham,578170000
57818,Jill Macdonald,578180000
57819,Domingo Cervantes,578190000
57820,Bennie Poch,578200000
57821,Dorothy Portis,578210000
57822,Billie Cope,578220000
57823,Roberto Coutee,578230000
57824,Robert Scher,578240000
57825,Wilbur Rogers,578250000
57826,Cathy Webber,578260000
57827,Robert Gordon,578270000
57828,Hazel Lopez,578280000
57829,Selma Bausch,578290000
57830,Barbara Acklin,578300000
57831,Ada Taylor,578310000
57832,Luis Antoine,578320000
57833,Adele Browning,578330000
57834,Robert Stackhouse,578340000
57835,Ida Ruegg,578350000
57836,Ruthie Peterson,578360000
57837,Joanne Palmer,578370000
57838,John Porter,578380000
57839,Eddie Mendoza,578390000
57840,Francis Thompson,578400000
57841,Candace Delgado,578410000
57842,Angela Ostrowski,578420000
57843,Thelma Perry,578430000
57844,Robbie Kohnke,578440000
57845,Josephine Shaffer,578450000
57846,Sally Hernandez,578460000
57847,Veronica Anderson,578470000
57848,Blake Mills,578480000
57849,Carol Hull,578490000
57850,Darrel Rice,578500000
57851,Edwin Andrus,578510000
57852,Ernest Marriot,578520000
57853,Robert Remis,578530000
57854,Alicia Shawe,578540000
57855,Marie Sweeney,578550000
57856,Faye Fernandez,578560000
57857,Judith Blok,578570000
57858,Zena Bridges,578580000
57859,Julie Kut,578590000
57860,Herbert Bohnsack,578600000
57861,Michael Baldwin,578610000
57862,Barbara Lopez,578620000
57863,Albert Armstead,578630000
57864,Richard Kennedy,578640000
57865,George Stanford,578650000
57866,Marie Mesta,578660000
57867,James Fagan,578670000
57868,Benjamin Beebe,578680000
57869,Sharon Brown,578690000
57870,Annie Gonzalez,578700000
57871,Elvin Hall,578710000
57872,Douglas Burns,578720000
57873,Susan Shake,578730000
57874,Carmen Chavez,578740000
57875,Tameka Barrett,578750000
57876,Herman Gonzalez,578760000
57877,Noemi Richards,578770000
57878,Arletta Hart,578780000
57879,Gail Schultz,578790000
57880,Diane Hartl,578800000
57881,Lawrence Fasciano,578810000
57882,Ronald Cataldo,578820000
57883,Lawrence Depp,578830000
57884,Helen Pelletier,578840000
57885,Evie Baney,578850000
57886,Marina Washington,578860000
57887,Deborah Teyler,578870000
57888,Christie Duvall,578880000
57889,Michael Goehner,578890000
57890,Paul Jones,578900000
57891,Cody Wagner,578910000
57892,Brenda Cena,578920000
57893,George Burton,578930000
57894,Anne Smart,578940000
57895,Kenneth Edmondson,578950000
57896,Lowell Wilson,578960000
57897,Helen Martin,578970000
57898,David Washinski,578980000
57899,Gregorio Salazar,578990000
57900,Marjorie Slusher,579000000
57901,Ryan Shamp,579010000
57902,Rosendo Tiemens,579020000
57903,Clayton Mccrae,579030000
57904,Mildred Jones,579040000
57905,Melba Hart,579050000
57906,Billy White,579060000
57907,Nancy Hawkins,579070000
57908,William Bosio,579080000
57909,James Staley,579090000
57910,Sandra Sylvia,579100000
57911,Duane Whitis,579110000
57912,John Vargas,579120000
57913,Donald Jackson,579130000
57914,Filiberto Petty,579140000
57915,Kevin Blew,579150000
57916,Melissa Wilkinson,579160000
57917,Barbara Baldwin,579170000
57918,Sheila Ward,579180000
57919,Dorothy Leonard,579190000
57920,Michael Gunderson,579200000
57921,Jeremy Hopping,579210000
57922,Troy Moses,579220000
57923,Tammy Battle,579230000
57924,David Ellis,579240000
57925,Hope Brant,579250000
57926,Patricia Oxendine,579260000
57927,Traci Stockburger,579270000
57928,Clifford Dawkins,579280000
57929,David Speer,579290000
57930,Jane Gardner,579300000
57931,John Nelson,579310000
57932,Matthew Mattern,579320000
57933,Mary Dugar,579330000
57934,Geraldine Johnson,579340000
57935,Agnes Hartsfield,579350000
57936,Teresa Laite,579360000
57937,German Sprauve,579370000
57938,Maureen Labbie,579380000
57939,Teri Everett,579390000
57940,Marie Cordova,579400000
57941,Ellis Pinion,579410000
57942,Tyler Granados,579420000
57943,Sandra Micciche,579430000
57944,Rosette Mcnally,579440000
57945,Bertha Dodson,579450000
57946,Pandora Caldwell,579460000
57947,Gema Novak,579470000
57948,Willie Moore,579480000
57949,Damon Broussard,579490000
57950,Ashley Hammond,579500000
57951,Ingrid Close,579510000
57952,Yolanda Hendricks,579520000
57953,Ana Valenzuela,579530000
57954,Frank Walker,579540000
57955,Terry Wright,579550000
57956,Cassandra Calvin,579560000
57957,Timothy Grundy,579570000
57958,Janet Johnson,579580000
57959,Kimberly Jamal,579590000
57960,Samuel Howard,579600000
57961,Carl Pierson,579610000
57962,Ozella Woods,579620000
57963,Denise Gray,579630000
57964,Debbie Bell,579640000
57965,Ada Madero,579650000
57966,Librada Byrd,579660000
57967,Larry Conklin,579670000
57968,Mary Tiburcio,579680000
57969,Stephanie Cavazos,579690000
57970,Alan Nagao,579700000
57971,Sharon Clark,579710000
57972,Teri Meigs,579720000
57973,Mary Bosak,579730000
57974,Danielle Caraway,579740000
57975,Dona Grasser,579750000
57976,Edwin Gonzalez,579760000
57977,James Howland,579770000
57978,Fred Buchwald,579780000
57979,Ronald Armstrong,579790000
57980,Lula Booton,579800000
57981,Sherri Sarver,579810000
57982,Sandra Wulff,579820000
57983,Dawn Malaspina,579830000
57984,Richard Platner,579840000
57985,Fernando Ortiz,579850000
57986,Angela Adair,579860000
57987,Johnny Rodriguez,579870000
57988,Carol Berman,579880000
57989,Kim Harris,579890000
57990,Peggy Gibbs,579900000
57991,Jerry Clark,579910000
57992,Rachel Davis,579920000
57993,Anthony Reynolds,579930000
57994,Julian Croy,579940000
57995,Leroy Reyes,579950000
57996,Darlene Stacy,579960000
57997,Christine Nishida,579970000
57998,Elbert Castro,579980000
57999,Kasi Hernandez,579990000
58000,Joey Wascher,580000000
58001,Lois Velez,580010000
58002,John Cabrera,580020000
58003,Joshua Reinschmidt,580030000
58004,Leslie Townsend,580040000
58005,Christopher Powell,580050000
58006,Karen Redman,580060000
58007,James Biel,580070000
58008,Helen Sanford,580080000
58009,Jeffrey Hudnall,580090000
58010,Paul Odell,580100000
58011,Bobby Carpenter,580110000
58012,Amy Liberatore,580120000
58013,Joseph Brownlee,580130000
58014,Timothy Kearby,580140000
58015,Heath Stolz,580150000
58016,Harold Giddens,580160000
58017,Celia Meeks,580170000
58018,Denise Neighbors,580180000
58019,Robert Warren,580190000
58020,Lauretta Soto,580200000
58021,Lucy Lavergne,580210000
58022,Marlene Snyder,580220000
58023,Diane Grant,580230000
58024,Clyde White,580240000
58025,Wanda Russell,580250000
58026,Clarence Seaver,580260000
58027,Vonnie Mullins,580270000
58028,Doug Stevens,580280000
58029,Margaret Moser,580290000
58030,Rebecca Obrien,580300000
58031,Roger Kellogg,580310000
58032,Irvin Gonzalez,580320000
58033,Elsie Green,580330000
58034,Lori Hodge,580340000
58035,Dell Goldstein,580350000
58036,Rodney Caspari,580360000
58037,Kimberly Kistler,580370000
58038,Miriam Doherty,580380000
58039,Bryan Brandl,580390000
58040,Heather Caldwell,580400000
58041,Patricia Strachan,580410000
58042,Terry Robbins,580420000
58043,Ramon Campbell,580430000
58044,Blanche Mitchell,580440000
58045,Mildred Lamas,580450000
58046,Susan Flores,580460000
58047,John Dearth,580470000
58048,Chris Hobbs,580480000
58049,Edwin Ramsey,580490000
58050,Christina Tilly,580500000
58051,Mary Williams,580510000
58052,Bennie Peevy,580520000
58053,John Mclain,580530000
58054,James Wisdom,580540000
58055,Amy Lyman,580550000
58056,Wendy Park,580560000
58057,Virginia Helms,580570000
58058,Mae Cochrane,580580000
58059,Lorraine Clements,580590000
58060,Floyd Foster,580600000
58061,Anne Rogers,580610000
58062,Karen Kim,580620000
58063,Scott Jarvis,580630000
58064,Jean Meunier,580640000
58065,Christy Rios,580650000
58066,Teodoro Mason,580660000
58067,Patricia Stewart,580670000
58068,Amanda Meyer,580680000
58069,Leon Bryant,580690000
58070,Mary Thomas,580700000
58071,Kathleen Kizer,580710000
58072,Lester Belew,580720000
58073,Nina Wilder,580730000
58074,Kathryn House,580740000
58075,Sandy Comfort,580750000
58076,Shelly Carlson,580760000
58077,Frank Geller,580770000
58078,Julie Gamache,580780000
58079,Karissa Hayes,580790000
58080,Willie Willis,580800000
58081,Sarah Eichorn,580810000
58082,Rogelio Garcia,580820000
58083,Antonia Cabrera,580830000
58084,Carol Caldwell,580840000
58085,Debrah Vanhorn,580850000
58086,Karan Bell,580860000
58087,Kevin Inman,580870000
58088,Brandon Chavez,580880000
58089,Van Fernandez,580890000
58090,Larry Mccormick,580900000
58091,Shane Sanchez,580910000
58092,Bonnie Winslow,580920000
58093,Frank Young,580930000
58094,David Blackwell,580940000
58095,Bob Rogers,580950000
58096,Tuan Cornelius,580960000
58097,Dennis Holsten,580970000
58098,Jan Watson,580980000
58099,Rachel Woodruff,580990000
58100,Nancy Baldwin,581000000
58101,Elizabeth Watts,581010000
58102,Joellen Rosol,581020000
58103,Jacquelyn Carmichael,581030000
58104,Geraldine Jones,581040000
58105,Timothy Bowlin,581050000
58106,Deana Allen,581060000
58107,James Torros,581070000
58108,Janet Jones,581080000
58109,Michael Essex,581090000
58110,Dale Johnson,581100000
58111,Sarah Davis,581110000
58112,Tommy Arnold,581120000
58113,Antoinette Haley,581130000
58114,Michael Akin,581140000
58115,Scotty Hillyer,581150000
58116,Dylan Gerlach,581160000
58117,Joann Taylor,581170000
58118,Gloria Jones,581180000
58119,Tammy Collins,581190000
58120,Lynn Bartelson,581200000
58121,Anthony Cavazos,581210000
58122,Mary Clark,581220000
58123,Betty Holtz,581230000
58124,Sandra Donohue,581240000
58125,Carolyn Kamaka,581250000
58126,Martha Hunt,581260000
58127,Carol Fletcher,581270000
58128,Joseph Ivie,581280000
58129,Darlene Yuengling,581290000
58130,Mary Vanburen,581300000
58131,Yvonne Goldizen,581310000
58132,Brian Strief,581320000
58133,Dwayne Healy,581330000
58134,Christopher Maglori,581340000
58135,Richard Attridge,581350000
58136,Charles Sadler,581360000
58137,Bertha Redmond,581370000
58138,Donald Griffin,581380000
58139,William Whittaker,581390000
58140,Luz Hanson,581400000
58141,Monica Espinosa,581410000
58142,Timothy Lyon,581420000
58143,Constance Mitchell,581430000
58144,Fannie Silva,581440000
58145,Sueann Kimmel,581450000
58146,Peter Brasher,581460000
58147,Gregory Gravelle,581470000
58148,Rachael Deni,581480000
58149,Juanita Jones,581490000
58150,Mary Looney,581500000
58151,Robert Ambrose,581510000
58152,Jeanne Howard,581520000
58153,Jay Rhoades,581530000
58154,David Richey,581540000
58155,Patricia Freeman,581550000
58156,Julie Moates,581560000
58157,Tina Isabella,581570000
58158,Beulah Dunn,581580000
58159,Lamont Mcwhorter,581590000
58160,Keri Stroupe,581600000
58161,Ella Shaver,581610000
58162,Joanna Moore,581620000
58163,Eleanor Davis,581630000
58164,Hilda Roe,581640000
58165,Deborah Anderson,581650000
58166,Sarah Crabb,581660000
58167,Clara Sandusky,581670000
58168,Annette Bogue,581680000
58169,Shelton Decker,581690000
58170,Stephen Murphy,581700000
58171,Sandra Farlow,581710000
58172,Joseph Emond,581720000
58173,Alice Losinski,581730000
58174,Ruth Katz,581740000
58175,Earl Pamplin,581750000
58176,Robert Pitts,581760000
58177,Edna Jenkins,581770000
58178,James Porcher,581780000
58179,Thomas Wilson,581790000
58180,Loretta Hudson,581800000
58181,Carolyn Barnard,581810000
58182,Gladys Tibbs,581820000
58183,Rebecca Lofty,581830000
58184,George Watkins,581840000
58185,John Mukai,581850000
58186,Judi Cook,581860000
58187,Aaron Young,581870000
58188,Dennis Nance,581880000
58189,Gina Wolf,581890000
58190,Elsie Castellano,581900000
58191,William Gray,581910000
58192,Adaline Sharp,581920000
58193,Maxwell Mcclure,581930000
58194,Ismael White,581940000
58195,Lorenzo Dryer,581950000
58196,Gladys Perdue,581960000
58197,Joseph Berry,581970000
58198,Troy Wilson,581980000
58199,Horace Rascon,581990000
58200,Elizabeth Onisick,582000000
58201,Scott Payne,582010000
58202,Thomas Chase,582020000
58203,Sharee Bessemer,582030000
58204,Kevin Allen,582040000
58205,Rodney Swiger,582050000
58206,Stacie Short,582060000
58207,Christine Wilson,582070000
58208,Tom Roberts,582080000
58209,Lillian Myers,582090000
58210,John Smith,582100000
58211,Lisa Lamark,582110000
58212,Mark Rogers,582120000
58213,James Kaplan,582130000
58214,Olga Nelson,582140000
58215,Marcie Mccarthy,582150000
58216,Ken Ford,582160000
58217,Shannon Redmon,582170000
58218,Jazmin Mcculloch,582180000
58219,Charles Dunneback,582190000
58220,Sammie Edmondson,582200000
58221,Amy Veyna,582210000
58222,Ellen Smith,582220000
58223,Erin Ritter,582230000
58224,Clifford Godfrey,582240000
58225,Mary Voris,582250000
58226,Vicky Besse,582260000
58227,Darren Edwards,582270000
58228,Joseph Ruiz,582280000
58229,Donald Wiley,582290000
58230,Shawn Burke,582300000
58231,Frankie Roberts,582310000
58232,Joy Dunleavy,582320000
58233,Tommy Reinking,582330000
58234,Rena Gray,582340000
58235,Wendy Jennings,582350000
58236,George Gordon,582360000
58237,Monica Myles,582370000
58238,Cathryn Todd,582380000
58239,Jimmie Jones,582390000
58240,Bonnie Hamilton,582400000
58241,Lois Lovelady,582410000
58242,Camelia Arocho,582420000
58243,Craig Linville,582430000
58244,Bertha Baca,582440000
58245,Elaine Popovich,582450000
58246,Jerry Johnson,582460000
58247,Cheryl Rodriquez,582470000
58248,Russell Tharp,582480000
58249,Rose Kozlowski,582490000
58250,Kim Davey,582500000
58251,Jose Gochenour,582510000
58252,Suzan Murphy,582520000
58253,Jason Robbins,582530000
58254,Mary Kelson,582540000
58255,Anneliese Flores,582550000
58256,Kip Lackey,582560000
58257,Virginia Roy,582570000
58258,Jutta Peltier,582580000
58259,Robert Mcswain,582590000
58260,Dorothy Grenier,582600000
58261,Monique Schultz,582610000
58262,Bradley Wheeler,582620000
58263,Esther Eckland,582630000
58264,Mary Olson,582640000
58265,John Murphy,582650000
58266,Carolyn Morris,582660000
58267,Sheri Richards,582670000
58268,Pedro Wade,582680000
58269,Casandra Radosevich,582690000
58270,Rachele Allen,582700000
58271,Anna Macon,582710000
58272,Sergio Figueroa,582720000
58273,George Huff,582730000
58274,Gail Lott,582740000
58275,Francine Mathey,582750000
58276,William Rother,582760000
58277,Robert Weir,582770000
58278,Janet Maxwell,582780000
58279,Diana Huck,582790000
58280,Chris Dax,582800000
58281,Betty Arrington,582810000
58282,Jacque Lawrence,582820000
58283,Joyce Pazmino,582830000
58284,Jorge Cunningham,582840000
58285,Cheryll Caudle,582850000
58286,Esther Shirley,582860000
58287,Marylou Jones,582870000
58288,Ellen Birkeland,582880000
58289,Mike Flores,582890000
58290,David Crabtree,582900000
58291,Morris Tapia,582910000
58292,Veronica Cohoon,582920000
58293,Danny Trudnowski,582930000
58294,Charles Corman,582940000
58295,Robert Dougherty,582950000
58296,William Gullatte,582960000
58297,Rosa Wimbush,582970000
58298,Jennifer Johnson,582980000
58299,Stephanie Alexander,582990000
58300,Johnny Alvord,583000000
58301,Larry Phillips,583010000
58302,Ryan Soto,583020000
58303,Randy Larkins,583030000
58304,Richard Ackerley,583040000
58305,Fred Romon,583050000
58306,Clara Torres,583060000
58307,Sheryl Schell,583070000
58308,Howard Adams,583080000
58309,Terence Tyree,583090000
58310,Sheri Richardson,583100000
58311,Sylvia Nelson,583110000
58312,Valerie Shuster,583120000
58313,Kenyetta Ganison,583130000
58314,Larry Clevenger,583140000
58315,Jeff Silverstein,583150000
58316,Antonio Warren,583160000
